1514344959.77	2230.90
1514344964.33	2229.30
1514344969.59	2231.00
1514344974.85	2233.10
1514344980.11	2232.80
1514344984.07	2231.70
1514344988.04	2231.40
1514344992.01	2231.30
1514344997.27	2232.90
1514345002.53	2231.50
1514345007.79	2232.10
1514345011.3	2232.70
1514345015.73	2232.30
1514345042.62	2231.80
1514345046.89	2231.60
1514345052.15	2231.20
1514345057.41	2231.30
1514345062.67	2232.60
1514345067.93	2230.50
1514345071.9	2230.20
1514345077.16	2232.80
1514345081.13	2230.80
1514345087.08	2231.30
1514345091.65	2231.10
1514345096.91	2230.90
1514345102.17	2231.40
1514345106.14	2231.70
1514345111.39	2231.00
1514345116.65	2233.90
1514345121.91	2231.90
1514345127.17	2231.30
1514345132.43	2232.20
1514345136.4	2233.30
1514345141.66	2231.90
1514345145.63	2231.70
1514345150.89	2232.60
1514345156.15	2231.40
1514345160.84	2230.00
1514345165.37	2230.20
1514345169.34	2231.30
