1514343654.5	0.66
1514343658.7	0.66
1514343662.78	0.66
1514343666.17	0.66
1514343669.57	0.65
1514343672.95	0.66
1514343676.34	0.66
1514343679.73	0.65
1514343683.12	0.65
1514343687.57	0.66
1514343691.04	0.65
1514343694.43	0.65
1514343773.59	0.66
1514343776.96	0.66
1514343803.77	0.66
1514343807.48	0.66
1514343810.87	0.66
1514343814.27	0.65
1514343817.65	0.66
1514343821.04	0.66
1514343824.43	0.65
1514343827.83	0.65
1514343831.22	0.66
1514343834.61	0.65
1514343838.01	0.66
1514343841.4	0.66
1514343844.79	0.65
1514343848.17	0.66
1514343851.58	0.65
1514343854.97	0.66
1514343858.36	0.66
1514343861.74	0.65
1514343865.13	0.66
1514343868.54	0.65
1514343871.92	0.66
1514343875.31	0.65
1514343878.7	0.65
1514343882.1	0.66
1514343885.49	0.66
1514343888.87	0.66
1514343892.27	0.66
1514343895.66	0.65
1514343899.05	0.66
1514343902.45	0.66
1514343905.84	0.66
1514343909.23	0.65
1514343912.62	0.65
1514343916.02	0.66
1514343919.41	0.66
1514343922.8	0.66
1514343926.19	0.66
1514343929.57	0.65
1514343932.98	0.65
1514343936.75	0.65
1514343940.88	0.66
1514343944.28	0.66
1514343947.67	0.66
1514343951.06	0.65
1514343954.44	0.65
1514343957.85	0.66
1514343961.23	0.66
1514343964.62	0.65
1514343968.02	0.66
1514343971.41	0.66
1514343974.8	0.65
1514343978.19	0.65
1514343981.59	0.66
1514343984.98	0.66
1514343988.36	0.65
1514343991.75	0.66
1514343995.16	0.66
1514343998.54	0.66
1514344001.93	0.65
1514344004.97	0.66
1514344044.62	0.66
1514344048.42	0.65
1514344052.22	0.66
1514344057.27	0.66
1514344061.07	0.66
1514344064.87	0.66
1514344068.67	0.66
1514344072.47	0.66
1514344077.51	0.65
1514344081.31	0.65
1514344085.11	0.65
1514344090.15	0.66
1514344093.95	0.66
1514344099.0	0.66
1514344102.8	0.66
1514344106.6	0.66
1514344111.64	0.65
1514344115.44	0.66
1514344120.48	0.66
1514344124.28	0.66
1514344128.09	0.66
1514344133.12	0.66
1514344136.92	0.66
1514344141.97	0.66
1514344145.77	0.65
1514344149.57	0.66
1514344154.61	0.66
1514344158.41	0.65
1514344163.45	0.65
1514344167.25	0.65
1514344171.05	0.66
1514344176.1	0.66
1514344179.89	0.66
1514344184.94	0.66
1514344188.74	0.66
1514344192.54	0.65
1514344197.58	0.65
1514344201.38	0.66
1514344227.61	0.66
1514344232.65	0.65
1514344236.45	0.66
1514344340.93	0.66
1514344372.13	0.65
1514344394.64	0.66
1514344399.68	0.65
1514344403.49	0.66
1514344407.28	0.65
1514344412.33	0.66
1514344416.13	0.65
1514344421.17	0.65
1514344424.97	0.65
1514344428.77	0.66
1514344433.82	0.66
1514344437.62	0.65
1514344442.66	0.65
1514344446.46	0.65
1514344450.26	0.65
1514344455.3	0.66
1514344457.65	0.66
1514344461.66	0.65
1514344465.46	0.65
1514344469.26	0.65
1514344959.77	0.66
1514344964.33	0.65
1514344969.59	0.65
1514344974.85	0.66
1514344980.11	0.65
1514344984.07	0.65
1514344992.01	0.65
1514344997.27	0.66
1514345002.53	0.65
1514345007.79	0.65
1514345011.3	0.66
1514345015.73	0.66
1514345046.89	0.65
1514345052.15	0.66
1514345057.41	0.66
1514345067.93	0.65
1514345071.9	0.65
1514345077.16	0.65
1514345081.13	0.66
1514345087.08	0.66
1514345091.65	0.66
1514345096.91	0.66
1514345102.17	0.66
1514345106.14	0.66
1514345111.39	0.66
1514345116.65	0.65
1514345121.91	0.65
1514345127.17	0.66
1514345132.43	0.66
1514345136.4	0.66
1514345141.66	0.65
1514345145.63	0.66
1514345150.89	0.66
1514345156.15	0.65
1514345160.84	0.65
1514345165.37	0.66
1514345169.34	0.65
1514345174.6	0.65
