date	close
1513830545.11	0.41
1513830550.77	0.40
1513830556.42	0.40
1513830562.08	0.40
1513830567.73	0.40
1513830573.38	0.40
1513830579.04	0.41
1513830584.68	0.40
1513830590.34	0.40
1513830595.99	0.40
1513830601.65	0.40
1513830607.29	0.41
1513830612.94	0.40
1513830618.6	0.40
1513830624.25	0.40
1513830629.91	0.41
1513830643.47	0.40
1513830664.94	0.40
1513830670.6	0.56
1513830676.25	0.69
1513830681.91	0.68
1513830687.55	0.68
1513830693.21	0.69
1513830698.86	0.68
1513830704.52	0.68
1513830710.16	0.69
1513830715.82	0.68
1513830721.47	0.69
1513830727.13	0.69
1513830732.78	0.68
1513830738.43	0.68
1513830744.08	0.68
1513830749.74	0.68
1513830755.39	0.68
1513830761.05	0.69
1513830766.69	0.68
1513830772.35	0.68
1513830779.2	0.69
1513830784.78	0.69
1513830790.43	0.69
1513830796.09	0.69
1513830800.61	0.69
1513830861.66	0.68
1513830922.71	0.69
1513830983.74	0.69
1513831044.79	0.68
1513831105.84	0.69
1513831166.88	0.69
1513831227.92	0.69
1513831288.97	0.69
1513831350.02	0.69
1513831411.07	0.69
1513831472.14	0.68
1513831533.16	0.69
1513831594.21	0.69
1513831655.26	0.69
1513831716.32	0.69
1513831777.37	0.69
1513831838.41	0.69
1513831899.46	0.69
1513831960.51	0.68
1513832021.54	0.69
1513832082.59	0.69
1513832143.63	0.68
1513832204.68	0.68
1513832265.72	0.69
1513832326.76	0.69
1513832387.79	0.69
1513832448.83	0.69
1513832509.88	0.68
1513832570.93	0.68
1513832631.97	0.69
1513832693.02	0.69
1513832754.06	0.68
1513832815.09	0.68
1513832876.15	0.68
1513832937.2	0.69
1513832998.24	0.69
1513833059.29	0.68
1513833120.35	0.68
1513833181.39	0.68
1513833242.44	0.69
1513833303.49	0.68
1513833364.53	0.69
1513833425.58	0.69
1513833486.61	0.68
1513833547.67	0.68
1513833608.72	0.68
1513833669.77	0.68
1513833730.81	0.68
1513833791.86	0.68
1513833852.91	0.68
