1514344959.77	17.97
1514344964.33	17.95
1514344969.59	18.04
1514344974.85	17.97
1514344980.11	17.98
1514344984.07	17.95
1514344988.04	17.97
1514344992.01	17.86
1514344997.27	17.98
1514345002.53	17.99
1514345007.79	17.97
1514345011.3	17.96
1514345015.73	17.90
1514345042.62	17.99
1514345046.89	17.98
1514345052.15	17.93
1514345057.41	17.98
1514345062.67	17.96
1514345067.93	17.99
1514345071.9	17.95
1514345077.16	17.98
1514345081.13	17.97
1514345087.08	17.98
1514345091.65	17.96
1514345096.91	17.95
1514345102.17	17.95
1514345106.14	17.96
1514345111.39	17.99
1514345116.65	17.96
1514345121.91	17.92
1514345127.17	17.96
1514345132.43	17.94
1514345136.4	17.96
1514345141.66	17.98
1514345145.63	17.98
1514345150.89	17.95
1514345156.15	17.96
1514345160.84	18.00
1514345165.37	17.98
1514345169.34	17.92
