date	close
1514410407.15	1030.92307266
1514410414.0	1025.57395211
1514410421.2	1022.21154853
1514410428.4	1020.43015056
1514410435.6	1026.06023659
1514410442.8	1027.84339208
1514410512.04	1028.61331223
1514410518.38	1031.6929928
1514410525.58	1028.36944942
1514410532.78	1030.15315252
1514410539.98	1025.81703672
1514410547.18	1031.6929928
1514410554.38	1022.73881605
1514410561.58	1028.57512682
1514410568.77	1032.21813748
1514410575.97	1027.31708519
1514410583.17	1023.22387122
1514410590.37	1029.62739348
1514410597.57	1022.49646089
1514410604.77	1028.36944942
1514410611.96	1021.96926089
1514410619.17	1032.46291295
1514410626.37	1027.31708519
1514410633.56	1018.12148506
1514410640.75	1028.89525739
1514410647.96	1026.8299742
1514410655.15	1022.21154853
1514410662.35	1024.27792639
1514410669.56	1024.47967217
1514410676.75	1025.81703672
1514410683.95	1026.3035518
1514410691.14	1025.0067769
1514410698.34	1022.45395108
1514410705.55	1023.75102375
1514410712.74	1026.06023659
1514410719.94	1021.96926089
1514410727.14	1023.99379136
1514410734.34	1024.52076136
1514410741.54	1028.36944942
1514410748.74	1026.79052857
1514410755.94	1026.54698243
1514410763.14	1021.3985303
1514410770.33	1026.26372204
1514410777.53	1030.15315252
1514410784.73	1026.58659189
1514410791.93	1031.167599
1514410799.12	1027.2779677
1514410806.32	1030.64195591
1514410813.52	1026.8299742
1514410820.72	1021.44181092
1514410827.92	1022.93910123
1514410835.12	1024.23667414
1514410842.31	1029.87167044
1514410849.51	1025.24995763
1514410856.71	1027.07347194
1514410863.92	1025.49325378
1514410871.1	1023.46657138
1514410878.3	1024.76371151
1514410885.51	1027.84339208
1514410892.71	1019.08767389
1514410899.9	1020.6720733
1514410911.26	1030.84993847
1514410917.9	1018.36286047
1514410925.09	1027.59971181
1514410932.29	1029.13918703
1514410939.49	1023.99379136
1514410946.69	1030.39749624
1514410953.89	1022.16881576
1514410961.09	1021.19970572
1514410968.29	1030.64195591
1514410975.48	1027.84339208
1514410982.69	1023.46657138
1514410989.88	1011.91502994
1514410997.08	1020.62824483
1514411004.28	1020.6720733
1514411011.47	1030.8865316
1514411018.67	1019.61605757
1514411025.88	1021.92636585
1514411033.07	1027.31708519
1514411040.27	1025.77687967
1514411047.47	1029.38323237
1514411054.66	1029.10138497
1514411061.86	1027.31708519
1514411069.06	1025.77687967
1514411076.26	1027.80465856
1514411083.46	1034.7388729
1514411090.65	1026.06023659
1514411097.85	1032.21813748
1514411105.05	1036.03395418
1514411112.25	1031.167599
1514411119.45	1033.72309778
1514411126.66	1025.98019265
1514411133.85	1023.7093867
1514411141.04	1027.84339208
1514411148.24	1027.31708519
1514411212.03	1028.33109951
1514411220.23	1027.31708519
1514411234.61	1020.38616033
1514411246.05	1021.3985303
1514411252.62	1027.84339208
1514411263.41	1036.52578136
1514411270.62	1029.38323237
1514411277.81	1020.38616033
1514411285.02	1036.06682554
1514411292.21	1029.38323237
1514411299.42	1025.49325378
1514411306.61	1020.91411079
1514411313.81	1024.52076136
1514411321.02	1033.72309778
1514411328.2	1018.60435036
1514411335.42	1027.56081404
1514411342.61	1030.60519727
1514411349.79	1028.85729072
1514411356.99	1027.59971181
1514411364.19	1027.0341903
1514411371.38	1031.167599
1514411378.59	1032.18252684
1514411385.8	1026.0202431
