date	close
1514410407.15	2090.3
1514410414.0	2089.7
1514410421.2	2089.2
1514410428.4	2089.0
1514410435.6	2089.7
1514410442.8	2089.9
1514410512.04	2090.0
1514410518.38	2090.4
1514410525.58	2090.0
1514410532.78	2090.2
1514410539.98	2089.7
1514410547.18	2090.4
1514410554.38	2089.3
1514410561.58	2089.9
1514410568.77	2090.5
1514410575.97	2089.8
1514410583.17	2089.3
1514410590.37	2090.1
1514410597.57	2089.3
1514410604.77	2090.0
1514410611.96	2089.2
1514410619.17	2090.5
1514410626.37	2089.8
1514410633.56	2088.7
1514410640.75	2090.1
1514410647.96	2089.8
1514410655.15	2089.2
1514410662.35	2089.5
1514410669.56	2089.4
1514410676.75	2089.7
1514410683.95	2089.7
1514410691.14	2089.5
1514410698.34	2089.2
1514410705.55	2089.4
1514410712.74	2089.7
1514410719.94	2089.2
1514410727.14	2089.4
1514410734.34	2089.5
1514410741.54	2090.0
1514410748.74	2089.7
1514410755.94	2089.7
1514410763.14	2089.0
1514410770.33	2089.6
1514410777.53	2090.2
1514410784.73	2089.8
1514410791.93	2090.3
1514410799.12	2089.7
1514410806.32	2090.2
1514410813.52	2089.8
1514410820.72	2089.1
1514410827.92	2089.2
1514410835.12	2089.4
1514410842.31	2090.1
1514410849.51	2089.5
1514410856.71	2089.8
1514410863.92	2089.5
1514410871.1	2089.3
1514410878.3	2089.5
1514410885.51	2089.9
1514410892.71	2088.7
1514410899.9	2089.0
1514410911.26	2090.1
1514410917.9	2088.7
1514410925.09	2089.9
1514410932.29	2090.1
1514410939.49	2089.4
1514410946.69	2090.2
1514410953.89	2089.1
1514410961.09	2089.1
1514410968.29	2090.2
1514410975.48	2089.9
1514410982.69	2089.3
1514410989.88	2087.8
1514410997.08	2088.9
1514411004.28	2089.0
1514411011.47	2090.2
1514411018.67	2088.8
1514411025.88	2089.1
1514411033.07	2089.8
1514411040.27	2089.6
1514411047.47	2090.1
1514411054.66	2090.0
1514411061.86	2089.8
1514411069.06	2089.6
1514411076.26	2089.8
1514411083.46	2090.7
1514411090.65	2089.7
1514411097.85	2090.5
1514411105.05	2090.9
1514411112.25	2090.3
1514411119.45	2090.6
1514411126.66	2089.5
1514411133.85	2089.3
1514411141.04	2089.9
1514411148.24	2089.8
1514411212.03	2089.9
1514411220.23	2089.8
1514411234.61	2088.9
1514411246.05	2089.0
1514411252.62	2089.9
1514411263.41	2090.9
1514411270.62	2090.1
1514411277.81	2088.9
1514411285.02	2091.0
1514411292.21	2090.1
1514411299.42	2089.5
1514411306.61	2089.0
1514411313.81	2089.5
1514411321.02	2090.6
1514411328.2	2088.7
1514411335.42	2089.8
1514411342.61	2090.1
1514411349.79	2090.0
1514411356.99	2089.9
1514411364.19	2089.7
1514411371.38	2090.3
1514411378.59	2090.4
1514411385.8	2089.6
1514411392.98	2089.7
1514411400.18	2089.7
1514411407.38	2089.7
1514411414.58	2089.6
1514411421.77	2089.6
1514411428.97	2089.5
1514411436.17	2089.9
1514411443.37	2089.3
1514411450.57	2090.7
1514411457.76	2089.6
1514411464.96	2089.8
1514411472.17	2089.5
1514411479.36	2089.2
1514411486.55	2089.8
1514411493.96	2089.9
1514411500.95	2089.4
1514411508.15	2089.4
1514411515.35	2089.6
1514411526.16	2089.0
1514411533.35	2088.6
1514411540.55	2089.7
1514411547.74	2089.6
1514411554.94	2089.7
1514411562.14	2090.4
1514411569.34	2090.8
1514411581.04	2089.2
1514411587.33	2089.1
1514411594.54	2089.6
1514411601.73	2088.8
1514411608.93	2089.0
1514411621.24	2090.0
1514411626.92	2088.9
1514411637.72	2089.5
1514411644.92	2089.2
1514411652.12	2089.7
1514411659.32	2089.7
1514411666.51	2090.0
1514411677.31	2090.4
1514411684.51	2090.3
1514411691.71	2088.4
1514411698.91	2091.1
1514411706.11	2089.9
1514411713.3	2089.4
1514411720.5	2089.1
1514411731.3	2089.6
1514411742.84	2089.2
1514411749.3	2088.8
1514411756.5	2090.0
1514411763.69	2089.9
1514411770.89	2090.1
1514411778.09	2089.7
1514411785.29	2089.6
1514411792.48	2088.9
1514411799.68	2090.2
1514411806.88	2089.4
1514411814.08	2089.7
1514411821.28	2089.4
1514411828.48	2089.6
1514411835.67	2089.0
1514411842.87	2090.2
1514411850.07	2090.9
1514411857.27	2089.5
1514411864.47	2090.0
1514411875.97	2089.7
1514411882.46	2090.3
1514411889.66	2089.2
1514411896.86	2090.6
1514411904.06	2089.7
1514411917.13	2090.4
1514411925.66	2089.8
1514411932.86	2089.1
1514411940.05	2089.8
1514411947.25	2089.6
1514411954.45	2088.8
1514411961.64	2089.5
1514411968.84	2090.2
1514411976.04	2089.8
1514411983.24	2089.5
1514411990.44	2088.8
1514411997.64	2089.9
1514412004.84	2090.1
1514412012.04	2089.5
1514412019.23	2089.0
1514412026.43	2089.6
1514412033.63	2089.0
1514412040.84	2089.8
1514412048.02	2089.1
1514412055.22	2089.7
1514412062.43	2089.4
1514412069.62	2089.3
1514412076.82	2090.1
1514412084.01	2089.4
1514412091.22	2090.0
1514412098.41	2089.9
1514412105.61	2089.5
1514412112.81	2090.2
1514412120.01	2089.6
1514412127.2	2090.2
1514412138.0	2089.6
1514412145.2	2089.2
1514412152.4	2089.3
1514412159.6	2088.6
1514412166.79	2090.4
1514412174.0	2088.8
1514412181.2	2089.5
1514412188.39	2089.8
1514412195.58	2089.8
1514412202.78	2090.6
1514412209.99	2089.2
1514412217.19	2090.2
1514412224.38	2090.5
1514412231.58	2088.9
1514412238.78	2090.2
1514412245.98	2089.3
1514412253.18	2090.0
1514412260.38	2090.0
1514412267.57	2088.2
1514412282.64	2089.5
1514412289.17	2089.2
1514412296.37	2090.3
1514412303.56	2089.5
1514412310.76	2090.5
1514412319.19	2089.6
1514412325.16	2090.5
1514412335.96	2089.0
1514412343.17	2089.7
1514412357.55	2090.0
1514412364.76	2089.3
1514412371.95	2090.4
1514412379.15	2089.4
1514412864.02	2090.3
1514412874.24	2089.5
1514412885.04	2089.3
1514414129.62	2089.8
1514414134.55	2090.0
1514414141.75	2090.3
1514414148.96	2090.7
1514414152.55	2090.7
1514414159.75	2090.5
1514414166.95	2089.7
1514414174.15	2090.2
1514414181.35	2088.2
1514414188.55	2089.5
1514414195.74	2090.3
1514414206.54	2089.2
1514414210.14	2090.0
1514414217.33	2090.3
1514414224.53	2090.4
1514414231.73	2089.8
1514414238.94	2089.2
1514414246.13	2089.6
1514414253.33	2090.0
1514414260.53	2090.1
1514414267.72	2090.5
1514414274.93	2090.3
1514414282.12	2089.9
1514414289.31	2089.1
1514414296.52	2088.6
1514414303.71	2089.7
1514414310.91	2089.6
1514414318.11	2090.1
1514414325.31	2089.7
1514414336.11	2090.0
1514414343.3	2088.9
1514414346.9	2089.0
1514414354.1	2089.8
1514414361.3	2089.8
1514414368.51	2089.3
1514414375.7	2089.3
1514414382.9	2090.1
1514414390.09	2088.8
1514414397.29	2089.8
1514414404.49	2089.3
1514414411.69	2089.6
1514414418.91	2088.9
1514414426.09	2089.6
1514414433.29	2090.4
1514414440.48	2089.7
1514414447.68	2090.7
1514414454.88	2090.7
1514414462.08	2089.6
1514414469.27	2089.8
1514414476.47	2088.8
1514414483.67	2090.1
1514414490.87	2089.6
1514414498.07	2090.1
1514414505.27	2089.9
1514414512.47	2090.2
1514414519.67	2090.0
1514414526.87	2088.8
1514414534.06	2090.2
1514414541.26	2090.2
1514414548.46	2089.5
1514414555.65	2090.4
1514414562.85	2089.4
1514414570.05	2090.1
1514414577.25	2089.5
1514414584.45	2090.0
1514414591.65	2089.5
1514414598.85	2089.3
1514414606.05	2090.3
1514414613.25	2089.3
1514414620.45	2090.0
1514414627.64	2089.0
1514414634.84	2089.4
1514414645.57	2089.8
1514414652.84	2090.4
1514414660.04	2089.8
1514414663.63	2090.2
1514414670.83	2089.3
1514414678.03	2090.1
1514414685.23	2089.9
1514414692.43	2089.3
1514414699.63	2090.9
1514414706.82	2088.7
1514414714.02	2089.8
1514414721.22	2090.3
1514414728.42	2089.8
1514414735.62	2089.8
1514414742.82	2089.1
1514414750.02	2091.2
1514414757.22	2090.9
1514414764.41	2089.6
1514414771.61	2090.0
1514414778.81	2088.9
1514414786.01	2089.9
1514414793.21	2089.5
1514414800.41	2089.9
1514414807.6	2089.5
1514414814.8	2089.7
1514414822.0	2089.9
1514414829.2	2090.3
1514414836.39	2089.8
1514414843.6	2089.3
1514414850.8	2090.0
1514414857.99	2089.1
1514414861.6	2088.9
1514414868.79	2089.9
1514414875.99	2089.8
1514414879.59	2090.1
1514414886.79	2089.7
1514414893.99	2089.1
1514414901.19	2089.9
1514414908.39	2090.5
1514414915.59	2089.7
1514414926.39	2090.0
1514414933.58	2090.0
1514414940.68	2090.6
1514414947.97	2090.2
1514414955.17	2089.6
1514414958.77	2088.9
1514414965.97	2089.3
1514414973.17	2089.3
1514414980.37	2089.5
1514414987.57	2089.8
1514414994.77	2089.3
1514415001.96	2090.0
1514415009.16	2090.3
1514415016.36	2089.6
1514415023.56	2090.1
1514415030.76	2090.6
1514415037.98	2089.6
1514415045.16	2089.6
1514415052.36	2090.0
1514415059.55	2090.6
1514415066.75	2090.3
1514415073.95	2089.8
1514415081.15	2090.7
1514415088.34	2090.3
1514415095.55	2089.2
1514415102.75	2089.4
1514415109.95	2090.4
1514415117.14	2089.2
1514415124.34	2090.3
1514415131.54	2089.7
1514415138.73	2089.9
1514415145.94	2089.6
1514415156.65	2089.6
1514415163.93	2089.4
1514415171.13	2089.3
1514415178.33	2089.2
1514415185.53	2089.2
1514415192.72	2089.4
1514415199.93	2089.7
1514415207.12	2088.9
1514415210.73	2090.4
1514415217.92	2089.8
1514415225.12	2090.3
1514415232.31	2090.1
1514415239.51	2089.3
1514415246.71	2090.3
1514415253.91	2089.9
1514415261.11	2090.4
1514415268.31	2089.7
1514415275.5	2089.6
1514415282.7	2089.4
1514415289.9	2090.2
1514415297.1	2090.4
1514415304.29	2089.6
1514415311.49	2089.7
1514415318.7	2089.9
1514415325.89	2090.2
1514415333.09	2090.2
1514415340.29	2089.8
1514415347.48	2090.7
1514415354.68	2088.8
1514415361.88	2089.2
1514415369.09	2089.7
1514415372.69	2090.4
1514415379.88	2089.8
1514415387.08	2089.5
1514415390.68	2089.0
1514415397.87	2088.8
1514415405.07	2090.5
1514415412.27	2089.8
1514415419.47	2090.4
1514415426.67	2090.2
