date	close
1514345514.65	19.36
1514345519.27	19.35
1514345546.85	19.31
1514345551.73	19.30
1514345556.98	19.29
1514345562.24	19.29
1514345566.21	19.29
1514345699.49	19.22
1514345703.15	19.22
1514345708.41	19.22
1514345713.67	19.22
1514345718.93	19.22
1514345722.9	19.21
1514345728.16	19.21
1514345732.13	19.20
1514345737.38	19.21
1514345742.64	19.20
1514345747.9	19.19
1514345754.45	19.20
1514345758.42	19.20
1514345763.68	19.20
1514345768.94	19.20
1514345774.2	19.21
1514345779.46	19.21
1514345784.72	19.21
1514345788.69	19.20
1514345793.95	19.21
1514345797.92	19.20
1514345803.18	19.20
1514345809.73	19.20
1514345813.69	19.21
1514345818.95	19.20
1514345822.92	19.20
1514345828.18	19.19
1514345834.74	19.19
1514345840.55	19.19
1514345845.26	19.20
1514345850.51	19.22
1514345854.48	19.31
1514345859.74	19.34
1514345865.0	19.36
1514345870.26	19.37
1514345874.23	19.36
1514345878.2	19.37
1514345883.46	19.37
1514345888.72	19.38
1514345893.97	19.38
1514345899.23	19.38
1514345903.21	19.38
1514345907.17	19.39
1514345912.44	19.40
1514345917.69	19.39
1514345922.95	19.39
1514345928.21	19.40
1514345932.18	19.40
1514345937.44	19.40
1514345941.41	19.41
1514345946.66	19.41
1514345950.64	19.41
1514345955.9	19.41
1514345961.15	19.41
1514345965.12	19.40
1514345970.38	19.39
1514345974.35	19.38
1514345979.61	19.37
1514345984.87	19.37
1514345990.12	19.38
1514345994.09	19.38
1514345998.07	19.37
1514346003.32	19.36
1514346008.58	19.37
1514346013.84	19.37
1514346019.1	19.37
1514346024.36	19.37
1514346028.33	19.37
1514346033.59	19.36
1514346037.59	19.37
1514346042.82	19.35
1514346049.37	19.35
1514346053.34	19.36
1514346058.6	19.35
1514346062.57	19.35
1514346067.83	19.34
1514346073.08	19.34
1514346078.35	19.33
1514346082.31	19.33
1514346086.28	19.32
1514346091.55	19.30
1514346096.8	19.31
1514346102.06	19.29
1514346107.32	19.29
1514346112.58	19.29
1514346116.54	19.29
1514346121.8	19.30
1514346125.78	19.31
1514346131.67	19.31
1514346136.3	19.30
1514346140.26	19.30
1514346145.52	19.31
1514346149.49	19.30
1514346154.75	19.29
1514346160.01	19.28
1514346165.26	19.28
1514346169.23	19.27
1514346173.2	19.28
1514346178.47	19.29
1514346182.43	19.29
1514346187.69	19.31
1514346192.95	19.31
1514346198.21	19.33
1514346202.18	19.33
1514346206.15	19.34
1514346211.41	19.34
1514346216.66	19.35
1514346221.92	19.35
1514346227.18	19.36
1514346232.44	19.36
1514346236.41	19.36
1514346241.67	19.37
1514346245.64	19.37
1514346250.9	19.37
1514346256.16	19.37
1514346260.12	19.36
1514346265.38	19.36
1514346269.35	19.35
1514346274.61	19.34
1514346279.87	19.34
1514346285.13	19.33
1514346289.1	19.33
1514346293.07	19.33
1514346298.33	19.32
1514346303.59	19.31
1514346308.85	19.30
1514346314.11	19.29
1514346319.37	19.28
1514346323.34	19.28
1514346328.59	19.26
1514346332.57	19.26
1514346337.82	19.26
1514346343.08	19.25
1514346348.62	19.25
1514346353.61	19.24
1514346357.58	19.25
1514346362.83	19.24
1514346368.09	19.24
1514346373.35	19.23
1514346378.61	19.22
1514346383.87	19.22
1514346387.84	19.22
1514346393.1	19.22
1514346398.36	19.21
1514346403.61	19.21
1514346408.87	19.20
1514346412.84	19.20
1514346418.1	19.19
1514346422.07	19.20
1514346427.33	19.21
1514346432.6	19.22
1514346437.85	19.24
1514346441.82	19.24
1514346445.8	19.23
1514346451.05	19.24
1514346456.31	19.22
1514346461.57	19.22
1514346466.83	19.21
1514346472.09	19.21
1514346476.06	19.22
1514346481.32	19.22
1514346485.28	19.22
1514346490.54	19.22
1514346497.09	19.21
1514346501.06	19.21
1514346506.33	19.20
1514346510.29	19.21
1514346515.55	19.21
1514346520.81	19.20
1514346526.07	19.21
1514346530.05	19.22
1514346534.01	19.23
1514346539.72	19.22
1514346544.53	19.23
1514346549.79	19.24
1514346555.08	19.24
1514346560.31	19.24
1514346564.27	19.26
1514346569.54	19.26
1514346573.51	19.26
1514346578.76	19.27
1514346584.02	19.28
1514346589.29	19.28
1514346593.25	19.30
1514346597.22	19.30
1514346602.49	19.31
1514346607.75	19.30
1514346613.0	19.31
1514346618.26	19.30
1514346622.23	19.30
1514346626.2	19.29
1514346631.46	19.28
1514346636.72	19.27
1514346641.98	19.28
1514346647.24	19.29
1514346651.21	19.29
1514346656.47	19.29
1514346660.44	19.29
1514346665.7	19.29
1514346670.96	19.29
1514346676.22	19.31
1514346681.48	19.31
1514346685.46	19.32
1514346690.71	19.32
1514346695.97	19.33
1514346701.23	19.33
1514346706.49	19.33
1514346711.75	19.33
1514346715.72	19.33
1514346720.97	19.34
1514346724.95	19.34
1514346730.21	19.35
1514346736.76	19.35
1514346740.73	19.34
1514346745.99	19.33
1514346749.95	19.34
1514346755.21	19.34
1514346760.48	19.34
1514346765.73	19.34
1514346769.7	19.34
1514346773.67	19.35
1514346778.93	19.34
1514346784.2	19.34
1514346789.45	19.35
1514346794.71	19.34
1514346799.97	19.34
1514346803.94	19.33
1514346809.2	19.33
1514346813.17	19.32
1514346818.43	19.32
1514346823.69	19.32
1514346827.66	19.30
1514346832.92	19.30
1514346836.89	19.29
1514346842.15	19.29
1514346847.41	19.28
1514346852.67	19.27
1514346857.93	19.27
1514346861.89	19.25
1514346867.15	19.24
1514346872.41	19.24
1514346877.67	19.23
1514346882.93	19.22
1514346888.19	19.21
1514346892.16	19.21
1514346897.42	19.21
1514346901.39	19.21
1514346906.65	19.19
1514346911.91	19.19
1514346917.17	19.20
1514346921.14	19.19
1514346925.11	19.18
1514346930.37	19.18
1514346935.62	19.17
1514346940.9	19.18
1514346946.15	19.19
1514346951.4	19.19
1514346955.37	19.20
1514346960.63	19.20
1514346965.89	19.18
1514346971.15	19.19
1514346976.41	19.18
1514346980.38	19.17
1514346985.64	19.18
1514346989.61	19.17
1514346994.87	19.17
1514347000.13	19.17
1514347005.39	19.17
1514347009.36	19.16
1514347013.36	19.17
1514347019.06	19.15
1514347023.85	19.17
1514347029.1	19.17
1514347034.36	19.19
1514347039.62	19.20
1514347043.59	19.20
1514347048.85	19.21
1514347052.82	19.21
1514347058.08	19.23
1514347064.63	19.23
1514347068.6	19.23
1514347073.86	19.23
1514347077.83	19.23
1514347083.09	19.23
1514347088.35	19.23
1514347093.6	19.22
1514347097.57	19.23
1514347101.54	19.23
1514347106.8	19.24
1514347112.06	19.24
1514347117.31	19.24
1514347122.58	19.24
1514347127.84	19.23
1514347131.8	19.23
1514347137.07	19.22
1514347141.05	19.22
1514347146.3	19.21
1514347151.55	19.20
1514347156.82	19.20
1514347162.07	19.20
1514347168.62	19.20
1514347172.6	19.19
1514347177.85	19.18
1514347183.11	19.17
1514347187.09	19.17
1514347193.28	19.17
1514347197.6	19.16
1514347202.86	19.14
1514347208.12	19.14
1514347213.38	19.14
1514347217.35	19.13
1514347221.32	19.13
1514347226.58	19.12
1514347232.0	19.12
1514347237.1	19.12
1514347242.36	19.12
1514347247.62	19.13
1514347251.59	19.12
1514347256.85	19.12
1514347260.81	19.12
1514347266.07	19.11
1514347271.33	19.10
1514347276.59	19.09
1514347281.85	19.09
1514347285.82	19.09
1514347291.08	19.08
1514347296.34	19.08
1514347301.6	19.08
1514347306.86	19.08
1514347312.12	19.07
1514347316.09	19.07
1514347321.35	19.07
1514347326.61	19.07
1514347331.87	19.07
1514347335.84	19.06
1514347339.81	19.07
1514347345.07	19.06
1514347349.04	19.06
1514347354.3	19.05
1514347359.55	19.05
1514347364.81	19.05
1514347368.78	19.05
1514347372.75	19.06
1514347378.01	19.05
1514347383.27	19.05
1514347388.53	19.05
1514347395.08	19.04
1514347400.34	19.05
1514347404.31	19.04
1514347409.57	19.04
1514347413.54	19.03
1514347418.8	19.03
1514347425.35	19.03
1514347429.32	19.03
1514347434.58	19.03
1514347439.84	19.03
1514347445.1	19.03
1514347450.36	19.03
1514347455.62	19.03
1514347459.59	19.02
1514347464.84	19.02
1514347468.81	19.02
1514347474.07	19.02
1514347479.33	19.02
1514347485.77	19.02
1514347489.85	19.02
1514347493.82	19.02
1514347499.08	19.00
1514347504.34	19.00
1514347509.6	19.00
1514347514.86	18.99
1514347520.12	19.00
1514347524.08	19.00
1514347529.34	19.00
1514347533.32	19.00
1514347538.57	19.00
1514347545.12	18.99
1514347550.0	18.99
1514347555.64	18.99
1514347560.9	19.00
1514347566.16	19.00
1514347571.42	19.00
1514347576.68	19.00
1514347580.65	19.00
1514347585.91	19.00
1514347589.89	19.00
1514347595.14	19.00
1514347600.4	18.99
