date	close
1514345519.27	0.65
1514345551.73	0.66
1514345556.98	0.65
1514345562.24	0.66
1514345566.21	0.66
1514345703.15	0.65
1514345708.41	0.66
1514345713.67	0.66
1514345718.93	0.65
1514345722.9	0.65
1514345728.16	0.66
1514345732.13	0.65
1514345737.38	0.65
1514345742.64	0.66
1514345747.9	0.65
1514345754.45	0.65
1514345758.42	0.66
1514345763.68	0.65
1514345768.94	0.65
1514345774.2	0.65
1514345779.46	0.65
1514345784.72	0.66
1514345788.69	0.65
1514345793.95	0.63
1514345797.92	0.66
1514345803.18	0.65
1514345809.73	0.65
1514345813.69	0.65
1514345818.95	0.66
1514345822.92	0.66
1514345834.74	0.40
1514345840.55	0.40
1514345845.26	0.39
1514345850.51	0.40
1514345854.48	0.40
1514345859.74	0.40
1514345865.0	0.40
1514345870.26	0.40
1514345874.23	0.41
1514345878.2	0.40
1514345883.46	0.40
1514345888.72	0.40
1514345893.97	0.40
1514345903.21	0.40
1514345907.17	0.40
1514345912.44	0.40
1514345917.69	0.40
1514345922.95	0.40
1514345928.21	0.40
1514345932.18	0.40
1514345937.44	0.41
1514345941.41	0.40
1514345946.66	0.40
1514345950.64	0.40
1514345955.9	0.40
1514345961.15	0.40
1514345965.12	0.40
1514345970.38	0.40
1514345974.35	0.40
1514345979.61	0.40
1514345984.87	0.40
1514345990.12	0.40
1514345994.09	0.40
1514345998.07	0.40
1514346003.32	0.40
1514346008.58	0.40
1514346013.84	0.40
1514346019.1	0.40
1514346024.36	0.40
1514346028.33	0.40
1514346033.59	0.40
1514346037.59	0.40
1514346042.82	0.40
1514346049.37	0.39
1514346053.34	0.40
1514346058.6	0.40
1514346062.57	0.40
1514346067.83	0.62
1514346073.08	0.65
1514346078.35	0.65
1514346082.31	0.66
1514346086.28	0.65
1514346091.55	0.66
1514346096.8	0.66
1514346102.06	0.65
1514346107.32	0.65
1514346112.58	0.66
1514346116.54	0.66
1514346121.8	0.65
1514346125.78	0.66
1514346131.67	0.66
1514346136.3	0.65
1514346140.26	0.66
1514346145.52	0.66
1514346149.49	0.66
1514346154.75	0.66
1514346160.01	0.66
1514346165.26	0.66
1514346169.23	0.66
1514346173.2	0.65
1514346182.43	0.66
1514346187.69	0.65
1514346192.95	0.66
1514346198.21	0.65
1514346202.18	0.65
1514346206.15	0.66
